DrawDate,DrawnNo1,DrawnNo2,DrawnNo3,DrawnNo4,DrawnNo5,DrawnNo6
20120310,2,6,12,21,35,42
20120311,4,16,26,30,31,39
20120314,3,9,14,20,33,41
20120317,3,16,24,30,37,40
20120318,4,5,19,21,35,39
20120320,2,3,15,16,36,38
20120321,10,27,31,33,37,38
20120324,3,12,22,29,33,42
20120325,1,3,23,27,32,37
20120328,5,17,23,24,35,45
20120331,10,19,22,23,25,26
20120401,9,17,23,27,30,31
20120403,2,5,6,8,12,42
20120404,17,22,24,25,30,36
20120407,14,21,24,27,30,36
20120408,1,7,9,16,35,43
20120411,17,20,27,31,41,43
20120414,8,18,32,33,38,41
20120415,10,19,24,29,31,41
20120418,5,11,31,35,37,43
20120421,2,19,22,23,27,32
20120422,10,11,14,24,43,44
20120425,14,21,25,29,34,39
20120428,2,3,10,24,37,38
20120429,1,12,15,16,18,41
20120502,11,29,33,34,42,43
20120505,12,26,27,30,32,45
20120506,5,10,12,29,34,45
20120508,12,23,29,35,38,40
20120509,5,15,18,22,23,36
20120512,7,17,18,20,25,40
20120513,3,6,9,19,21,33
20120516,1,10,13,14,29,43
20120519,1,2,15,18,21,25
20120520,6,10,15,17,36,45
20120523,3,7,16,18,20,30
20120526,3,7,20,22,27,31
20120527,21,25,28,37,39,45
20120529,4,7,16,22,30,36
20120530,11,15,17,21,31,32
20120602,3,15,25,33,37,40
20120603,4,21,22,26,29,39
20120606,1,3,4,6,9,17
20120609,13,27,31,35,36,38
20120610,2,10,22,24,27,34
20120613,2,10,17,18,21,24
20120616,14,17,34,40,41,43
20120617,1,18,19,23,44,45
20120620,3,19,20,28,32,40
20120623,7,14,15,22,28,30
20120624,1,2,6,26,36,40
20120626,13,26,28,32,41,44
20120627,5,14,15,16,22,35
20120630,7,20,22,30,35,40
20120701,3,12,19,26,41,42
20120703,11,19,22,23,38,40
20120704,5,7,15,19,38,45
20120707,3,17,18,20,31,35
20120708,9,10,11,16,17,33
20120711,4,16,17,19,25,38
20120714,9,12,16,31,38,39
20120715,6,12,25,26,39,44
20120717,3,8,13,14,31,35
20120718,5,16,20,26,39,45
20120721,5,8,25,27,32,39
20120722,5,14,15,26,30,38
20120725,6,10,20,27,31,37
20120728,5,6,9,12,16,32
20120729,7,11,15,16,35,41
20120801,8,13,14,25,26,37
20120804,19,20,26,28,34,43
20120805,3,10,17,18,29,37
20120808,17,22,24,37,39,45
20120811,5,9,12,21,24,43
20120812,6,13,14,17,27,30
20120815,20,21,28,30,39,45
20120818,9,13,23,25,32,43
20120819,16,22,25,35,40,44
20120822,7,14,21,26,27,42
20120825,3,11,23,29,32,43
20120826,3,17,23,28,37,43
20120828,3,7,9,18,37,40
20120829,2,15,20,21,26,39
20120901,6,20,27,29,32,40
20120902,9,10,20,22,26,36
20120904,3,6,9,14,36,38
20120905,15,17,26,32,34,35
20120908,6,7,18,28,31,37
20120909,2,6,14,29,36,45
20120912,4,10,15,25,31,36
20120915,5,7,19,33,36,44
20120916,1,2,11,19,24,41
20120919,7,13,18,29,31,40
20120922,3,6,10,14,18,22
20120923,10,25,28,32,38,45
20120926,13,23,38,41,43,44
20120929,3,22,26,31,34,40
20120930,1,5,10,14,22,33
20121002,4,6,9,13,19,22
20121003,16,28,34,35,38,40
20121006,1,2,3,10,24,36
20121007,12,17,19,22,27,32
20121010,1,3,26,40,42,43
20121013,1,5,9,25,29,45
20121014,9,15,17,19,35,44
20121017,14,15,19,38,42,45
20121020,4,6,12,18,22,37
20121021,9,11,13,25,36,45
20121024,2,9,10,33,34,37
20121027,2,6,24,27,29,39
20121028,4,15,16,22,31,40
20121030,3,5,9,14,22,38
20121031,5,7,13,15,22,45
20121103,2,17,24,25,34,44
20121104,7,14,15,24,30,36
20121107,9,14,30,36,37,38
20121110,1,4,5,14,33,37
20121111,11,14,17,35,36,39
20121113,3,20,25,37,38,45
20121114,11,13,15,17,41,43
20121117,8,14,23,29,34,35
20121118,1,17,25,26,33,43
20121121,1,5,20,21,24,38
20121124,3,7,17,28,38,41
20121125,4,10,14,29,33,44
20121127,4,10,17,28,34,38
20121128,3,5,18,29,37,41
20121201,6,24,25,28,34,40
20121202,2,5,13,28,32,39
20121204,5,11,22,28,33,37
20121205,11,15,18,25,30,42
20121208,8,15,26,31,36,45
20121209,9,10,23,33,38,44
20121212,2,8,16,17,31,35
20121215,2,10,19,27,37,38
20121216,8,14,17,26,32,41
20121218,4,11,15,20,21,35
20121219,22,26,30,38,43,45
20121222,12,13,14,26,28,31
20121223,10,12,20,21,26,38
20121226,6,13,24,27,34,40
20121229,5,19,26,27,29,37
20121230,21,36,39,41,43,44
20130102,3,6,10,21,33,41
20130105,6,12,17,32,42,43
20130106,1,3,20,23,29,34
20130108,4,8,10,17,33,38
20130109,4,13,25,34,36,45
20130112,9,15,16,18,37,40
20130113,17,18,20,22,38,43
20130116,2,20,23,27,39,41
20130119,4,10,15,19,28,41
20130120,6,7,26,28,31,45
20130122,8,9,16,21,27,39
20130123,8,12,14,21,22,27
20130126,4,25,31,36,37,39
20130127,8,13,17,23,30,45
20130130,12,22,23,27,30,33
20130202,3,7,24,27,33,45
20130203,6,9,10,11,21,42
20130205,12,15,22,32,33,35
20130206,1,6,22,26,40,41
20130209,1,2,17,29,40,44
20130210,17,20,38,40,44,45
20130212,6,8,19,25,35,44
20130213,4,19,23,24,35,38
20130216,5,18,22,27,32,34
20130217,4,23,24,39,41,43
20130219,12,17,21,27,28,36
20130220,5,6,15,24,29,34
20130223,4,7,9,15,31,34
20130224,7,11,16,33,38,45
20130227,3,11,12,15,19,45
20130302,7,23,27,29,36,40
20130303,2,3,8,12,20,30
20130305,5,6,24,31,43,44
20130306,5,11,16,17,20,45
20130309,3,9,19,23,35,42
20130310,30,31,34,38,39,42
20130313,9,19,20,22,37,39
20130316,3,4,26,28,37,43
20130317,1,12,20,26,41,45
20130320,3,11,16,21,42,43
20130323,12,17,30,35,37,39
20130324,10,11,34,35,44,45
20130326,12,15,27,31,33,45
20130327,8,19,23,33,34,42
20130330,9,16,17,22,25,40
20130331,2,7,27,28,36,45
20130402,15,18,19,20,30,32
20130403,1,11,12,36,37,42
20130406,2,9,21,24,40,45
20130407,9,20,21,27,36,38
20130410,7,9,21,28,31,37
20130413,2,5,9,13,37,44
20130414,5,7,14,16,34,41
20130417,5,8,18,21,27,31
20130420,4,5,11,40,41,45
20130421,4,37,38,43,44,45
20130424,9,15,20,34,35,39
20130427,6,7,19,36,41,44
20130428,5,22,24,31,42,45
20130430,16,27,30,34,36,41
20130501,1,18,19,20,24,35
20130504,1,3,5,13,36,42
20130505,10,11,12,18,20,36
20130507,7,9,12,14,26,45
20130508,4,9,28,33,41,43
20130511,1,2,3,16,22,31
20130512,11,13,20,23,32,37
20130515,1,8,19,23,32,36
20130518,7,10,12,13,15,21
20130519,4,7,12,35,42,43
20130522,8,9,10,14,33,34
20130525,6,16,19,21,44,45
20130526,23,24,26,32,37,41
20130528,23,25,32,33,40,45
20130529,2,16,24,28,33,39
20130601,9,11,23,27,33,38
20130602,3,5,8,12,22,44
20130605,6,17,20,24,25,35
20130608,13,21,24,33,36,40
20130609,1,7,15,17,18,22
20130612,6,9,15,21,23,33
20130615,4,13,21,30,39,43
20130616,5,25,26,39,43,44
20130619,4,5,7,11,33,41
20130622,8,28,29,31,40,43
20130623,3,6,10,14,16,33
20130625,4,6,15,18,33,42
20130626,12,17,20,38,40,44
20130629,14,15,23,38,42,44
20130630,5,7,15,16,37,38
20130702,5,16,26,37,39,42
20130703,4,9,21,25,32,35
20130706,7,19,29,30,41,43
20130707,1,5,6,12,32,43
20130710,2,16,29,31,32,45
20130713,2,10,26,37,40,42
20130714,8,11,19,37,43,44
20130717,28,32,34,38,43,45
20130720,3,5,11,19,21,43
20130721,11,21,28,33,36,43
20130724,8,11,14,30,31,35
20130727,12,18,22,24,26,44
20130728,1,2,6,9,11,18
20130731,3,10,15,32,36,38
20130803,9,15,18,19,25,35
20130804,6,15,16,19,20,44
20130807,2,16,18,30,35,37
20130810,5,12,28,32,37,39
20130811,4,12,17,27,42,43
20130813,2,20,27,37,43,45
20130814,1,11,22,24,35,42
20130817,5,11,22,33,34,43
20130818,9,14,18,41,43,45
20130821,5,10,16,17,30,44
20130824,7,13,15,29,37,43
20130825,14,24,34,38,39,42
20130827,12,14,31,38,42,44
20130828,1,2,7,14,19,37
20130831,1,7,21,27,31,45
20130901,10,15,17,28,31,34
20130903,4,7,17,28,38,43
20130904,2,4,6,38,42,43
20130907,8,12,21,23,39,44
20130908,20,23,24,26,39,43
20130911,5,22,23,24,30,41
20130914,2,9,16,30,32,33
20130915,13,14,18,23,24,39
20130918,9,10,20,28,33,42
20130921,2,3,9,16,19,26
20130922,3,19,28,37,38,39
20130925,6,8,20,26,33,37
20130928,2,6,19,20,23,26
20130929,13,14,17,23,30,38
20131001,1,5,15,23,36,42
20131002,15,17,22,33,42,44
20131005,14,17,27,29,31,32
20131006,9,14,16,31,39,40
20131009,5,6,15,25,41,44
20131012,2,11,15,20,31,42
20131013,9,15,19,21,39,45
20131016,2,10,21,35,43,44
20131019,1,13,24,29,38,42
20131020,6,12,18,19,20,45
20131023,3,8,11,16,41,42
20131026,4,9,10,19,20,38
20131027,3,13,15,26,28,45
20131029,15,17,20,24,28,38
20131030,8,10,27,34,39,45
20131102,3,5,13,17,26,43
20131103,8,12,14,24,31,41
20131105,19,28,30,39,41,45
20131106,1,11,14,22,23,36
20131109,9,11,12,18,20,36
20131110,8,15,18,26,34,39
20131113,1,2,20,30,37,40
20131116,1,3,9,16,18,32
20131117,6,10,11,13,31,37
20131120,4,8,9,26,29,45
20131123,5,12,21,29,30,38
20131124,6,11,23,39,41,42
20131126,8,10,14,17,34,44
20131127,10,15,18,20,28,39
20131130,3,12,15,22,24,28
20131201,6,14,21,29,33,45
20131203,2,18,20,36,37,39
20131204,5,10,21,29,30,39
20131207,3,5,6,9,35,40
20131208,4,16,18,27,38,45
20131211,4,7,25,39,41,42
20131214,7,10,26,33,41,42
20131215,7,13,31,33,43,45
20131218,5,7,14,24,26,36
20131221,1,2,14,34,35,38
20131222,3,6,10,29,42,43
20131225,3,16,17,20,22,24
20131228,2,3,20,27,40,42
20131229,3,4,7,9,20,32
20131231,19,21,22,28,35,45
20140101,11,12,16,21,27,33
20140104,2,6,10,18,24,35
20140105,5,16,19,29,30,43
20140107,9,28,37,38,40,41
20140108,6,10,12,14,34,42
20140111,13,19,36,38,39,43
20140112,11,13,19,24,27,29
20140115,3,7,16,29,32,43
20140118,3,7,11,18,22,33
20140119,1,14,24,34,40,42
20140122,9,14,17,20,31,43
20140125,12,15,21,33,35,37
20140126,13,16,20,22,30,37
20140128,6,17,31,34,36,44
20140129,11,21,26,31,33,40
20140201,27,29,32,40,43,45
20140202,13,22,25,28,33,43
20140203,1,10,27,38,40,45
20140204,6,9,13,15,20,37
20140205,4,12,16,17,24,32
20140208,1,13,16,17,25,26
20140209,14,23,30,33,37,44
20140211,7,18,23,28,29,30
20140212,1,9,19,21,24,36
20140215,11,16,20,29,30,38
20140216,2,23,24,25,31,35
20140218,17,25,26,32,41,42
20140219,11,18,27,28,31,42
20140222,12,15,25,37,42,44
20140223,3,11,20,21,35,37
20140225,8,26,31,33,34,42
20140226,5,6,8,25,30,38
20140301,4,8,23,31,36,43
20140302,6,25,27,30,37,39
20140304,7,10,17,23,27,37
20140305,5,11,24,33,40,41
20140308,3,9,13,19,20,45
20140309,5,8,15,22,26,32
20140312,1,4,7,12,29,39
20140315,2,4,15,41,44,45
20140316,16,19,21,23,27,32
20140319,7,10,12,13,41,42
20140322,2,16,17,27,29,34
20140323,1,2,7,11,17,34
20140325,12,15,22,35,36,45
20140326,1,5,7,18,23,37
20140329,6,25,30,31,32,38
20140330,9,16,22,25,27,37
20140402,3,7,22,28,29,30
20140405,1,19,25,31,37,45
20140406,13,20,24,27,39,42
20140408,1,4,21,37,43,45
20140409,2,3,7,29,31,37
20140412,5,12,23,32,37,41
20140413,18,21,23,24,25,29
20140416,2,10,14,24,37,39
20140419,1,5,16,22,25,32
20140420,5,14,18,30,31,34
20140423,2,6,8,12,16,22
20140426,3,8,14,22,29,31
20140427,7,8,16,27,35,37
20140429,14,16,20,23,37,42
20140430,3,9,16,19,24,37
20140503,4,10,14,19,29,41
20140504,6,12,22,25,28,42
20140506,1,3,7,24,35,43
20140507,4,6,24,31,32,42
20140510,3,8,26,28,41,44
20140511,9,16,25,34,36,39
20140514,5,7,13,21,30,38
20140517,3,11,20,28,31,42
20140518,3,8,12,19,27,40
20140521,11,13,14,22,31,44
20140524,5,33,38,41,42,43
20140525,1,2,5,7,8,15
20140528,17,24,30,32,35,41
20140531,4,8,9,14,19,33
20140601,16,22,26,33,36,37
20140603,11,24,28,29,32,39
20140604,5,11,13,17,21,24
20140607,7,9,16,19,35,37
20140608,10,18,22,26,31,41
20140611,1,7,22,25,36,44
20140614,11,12,14,21,23,45
20140615,1,3,23,25,28,36
20140618,5,10,19,28,29,30
20140621,4,19,21,23,30,31
20140622,1,15,16,19,36,40
20140624,1,2,9,25,27,40
20140625,3,5,7,14,36,45
20140628,17,24,25,28,34,38
20140629,5,12,15,16,30,36
20140702,1,4,18,30,35,38
20140705,1,13,14,24,26,37
20140706,5,10,13,26,30,39
20140709,8,16,19,27,38,42
20140712,7,19,24,25,26,40
20140713,2,4,5,19,26,31
20140716,9,15,18,28,31,32
20140719,8,9,22,31,37,43
20140720,1,8,16,20,40,43
20140723,3,12,14,17,30,40
20140726,1,3,11,15,25,44
20140727,10,17,39,41,42,44
20140730,10,23,30,31,32,33
20140802,2,9,18,29,38,44
20140803,12,26,28,33,39,41
20140805,3,7,10,26,36,41
20140806,14,30,31,34,37,43
20140809,4,15,22,31,40,44
20140810,3,23,27,34,36,44
20140813,5,17,31,35,37,40
20140816,15,18,19,27,37,43
20140817,4,5,11,22,28,38
20140820,12,29,30,33,35,45
20140823,2,9,18,22,23,44
20140824,9,15,17,19,31,36
20140826,4,11,15,22,27,39
20140827,2,6,16,35,39,41
20140830,4,20,31,32,35,41
20140831,23,25,26,36,37,40
20140902,13,16,20,22,28,37
20140903,2,28,30,31,34,37
20140906,8,10,11,24,33,36
20140907,2,19,20,27,32,43
20140910,10,19,32,35,42,44
20140913,9,20,26,39,42,45
20140914,5,8,23,36,38,43
20140917,1,4,5,9,28,38
20140920,3,12,13,29,31,43
20140921,17,20,21,35,38,41
20140924,7,17,24,28,35,36
20140927,6,10,15,24,28,34
20140928,8,10,16,29,39,43
20140930,6,10,23,30,35,45
20141001,6,9,21,30,43,45
20141004,13,29,32,34,38,40
20141005,20,22,24,38,40,45
20141007,4,15,28,30,43,44
20141008,1,6,11,17,32,33
20141011,15,17,22,29,40,43
20141012,2,10,20,37,42,44
20141015,13,21,25,29,38,45
20141018,1,11,13,19,32,41
20141019,3,11,21,23,25,33
20141022,2,12,23,30,33,41
20141025,4,13,15,18,37,38
20141026,8,9,11,16,21,31
20141029,1,2,5,22,36,37
20141101,1,22,24,37,41,44
20141102,7,9,11,18,36,38
20141104,12,15,17,19,27,33
20141105,3,6,13,25,28,32
20141108,6,10,18,33,40,42
20141109,5,14,25,28,30,31
20141112,5,6,8,30,32,33
20141115,6,12,13,19,27,34
20141116,1,6,15,28,34,43
20141119,1,4,33,37,38,42
20141122,3,9,11,21,22,37
20141123,9,22,28,30,31,35
20141126,4,16,17,25,38,43
20141129,13,18,21,29,40,45
20141130,15,23,25,42,44,45
20141202,3,6,7,33,37,45
20141203,3,9,33,34,42,44
20141206,8,12,13,14,28,43
20141207,1,5,19,21,30,41
20141210,1,22,23,28,43,45
20141213,1,4,19,28,39,43
20141214,4,18,25,29,40,41
20141217,5,22,26,33,38,40
20141220,4,9,20,22,33,38
20141221,2,35,38,40,42,44
20141224,3,6,11,29,35,36
20141227,2,24,29,33,34,40
20141228,9,31,33,35,38,40
20141230,2,3,6,13,27,36
20141231,2,12,19,32,33,40
20150103,15,22,23,27,29,43
20150104,6,23,25,29,34,39
20150106,3,10,33,37,42,45
20150107,6,14,21,29,36,42
20150110,2,15,33,34,36,44
20150111,18,27,29,30,33,38
20150114,5,6,12,25,27,41
20150117,3,4,10,11,12,32
20150118,3,12,20,34,39,40
20150121,15,17,20,21,24,34
20150124,14,19,25,26,27,44
20150125,3,13,15,25,26,28
20150127,1,19,25,26,33,44
20150128,2,12,15,27,40,44
20150131,18,21,26,29,30,39
20150201,2,4,5,24,37,43
20150203,3,7,11,14,43,44
20150204,1,19,27,31,40,43
20150207,10,11,19,20,26,29
20150208,8,19,36,37,39,43
20150210,7,8,9,11,43,44
20150211,3,4,14,17,44,45
20150214,7,11,14,25,32,43
20150215,3,4,13,26,27,35
20150218,5,16,29,34,38,40
20150219,1,15,16,19,22,34
20150221,5,10,17,18,33,36
20150222,10,11,12,21,23,39
20150224,2,3,15,31,33,34
20150225,9,14,19,21,33,39
20150228,1,3,8,17,18,30
20150301,9,13,14,27,39,44
20150303,2,10,15,20,24,26
20150304,2,4,7,24,32,45
20150307,9,11,18,32,39,41
20150308,4,9,35,37,42,43
20150311,7,10,22,25,37,42
20150314,12,13,16,23,24,45
20150315,3,4,9,17,24,38
20150317,10,19,20,22,33,39
20150318,6,7,13,14,22,44
20150321,3,5,6,8,33,41
20150322,6,17,19,24,26,27
20150325,2,3,4,18,30,44
20150328,2,4,9,22,37,43
20150329,2,9,17,19,22,26
20150331,20,25,26,33,35,39
20150401,3,6,10,32,33,40
20150404,6,7,11,17,26,35
20150405,2,4,5,16,25,42
20150408,23,28,31,36,41,45
20150411,14,16,24,25,26,33
20150412,3,18,24,26,28,32
20150415,12,16,26,32,37,41
20150418,4,21,22,31,34,37
20150419,6,13,22,27,33,36
20150422,4,13,16,27,29,39
20150425,5,8,17,21,32,45
20150426,7,17,20,24,38,39
20150428,15,21,24,29,34,43
20150429,6,12,14,26,34,39
20150502,2,10,16,20,26,29
20150503,5,6,15,19,23,31
20150505,2,8,17,23,25,28
20150506,7,22,27,33,34,38
20150509,6,7,24,26,28,42
20150510,3,8,11,12,20,22
20150513,8,22,32,37,38,44
20150516,1,15,19,20,24,29
20150517,6,17,19,34,39,45
20150520,8,23,30,35,37,41
20150523,5,8,10,18,20,25
20150524,2,18,28,29,36,41
20150526,2,8,12,16,20,42
20150527,1,9,16,18,24,26
20150530,1,25,27,29,34,35
20150531,2,6,8,20,32,39
20150602,3,14,18,26,39,41
20150603,13,14,18,23,41,44
20150606,8,16,19,25,34,40
20150607,2,16,20,24,40,44
20150610,5,22,27,33,40,43
20150613,20,26,29,33,38,43
20150614,8,14,20,22,33,37
20150617,4,20,25,28,31,38
20150620,4,11,12,22,34,36
20150621,7,19,22,28,40,43
20150624,9,13,15,19,24,27
20150627,1,14,23,33,40,43
20150628,7,10,23,27,29,33
20150701,14,17,22,23,24,44
20150704,1,6,11,15,16,27
20150705,3,7,12,20,24,28
20150708,2,7,11,33,37,38
20150711,13,16,22,23,37,45
20150712,5,10,22,24,25,30
20150715,1,15,17,28,29,42
20150718,6,10,15,18,24,32
20150719,10,13,31,33,34,37
20150722,3,11,13,16,17,20
20150725,5,6,20,23,26,45
20150726,5,6,11,26,29,36
20150728,5,10,20,28,37,45
20150729,3,17,21,25,30,35
20150801,5,11,21,27,33,40
20150802,5,8,20,28,35,36
20150805,10,16,27,29,30,41
20150808,2,4,9,23,32,33
20150809,1,3,4,14,22,32
20150812,2,10,17,23,40,45
20150815,20,26,30,34,41,43
20150816,1,14,19,27,30,41
20150819,4,10,19,23,28,45
20150822,7,12,19,21,27,29
20150823,5,8,17,39,41,45
20150826,4,16,18,19,26,38
20150829,9,12,16,24,26,32
20150830,8,20,25,35,36,38
20150901,3,6,7,17,21,41
20150902,8,23,24,26,32,39
20150905,2,3,11,12,30,37
20150906,2,8,12,21,41,44
20150909,6,14,20,31,32,38
20150912,6,13,15,16,32,37
20150913,19,20,26,30,38,42
20150916,3,18,20,22,30,40
20150919,4,12,17,21,24,26
20150920,7,15,27,32,33,45
20150923,5,12,19,22,40,41
20150926,20,29,34,37,39,44
20150927,17,19,24,27,32,35
20150929,1,6,15,23,35,40
20150930,3,11,14,36,40,45
20151003,12,15,26,27,35,41
20151004,1,10,21,24,27,41
20151007,2,3,7,23,25,37
20151010,4,13,22,34,37,45
20151011,19,22,31,32,33,40
20151014,11,27,38,40,41,44
20151017,3,6,13,17,31,37
20151018,7,23,31,32,40,41
20151021,17,31,32,39,40,43
20151024,3,13,16,20,39,43
20151025,9,10,12,25,37,45
20151027,4,6,14,16,21,44
20151028,3,12,17,22,27,38
20151031,3,5,16,29,36,45
20151101,1,23,28,38,42,44
20151103,1,3,10,12,15,28
20151104,8,9,15,16,37,40
20151107,5,6,14,31,34,35
20151108,8,13,18,40,41,43
20151111,1,2,16,19,30,33
20151114,10,24,25,30,35,39
20151115,10,24,25,29,31,36
20151118,3,13,15,25,32,33
20151121,1,6,29,33,34,43
20151122,7,10,17,29,31,40
20151124,1,11,13,14,23,34
20151125,12,14,23,28,38,45
20151128,17,19,20,33,36,40
20151129,5,16,25,28,36,42
20151201,3,6,24,27,31,45
20151202,5,12,13,14,21,40
20151205,9,18,21,31,37,39
20151206,7,16,22,36,42,45
20151209,7,8,11,18,26,44
20151212,5,12,14,20,26,40
20151213,3,11,21,26,39,43
20151216,9,17,25,30,34,38
20151219,3,16,23,31,35,37
20151220,3,16,23,25,37,41
20151222,2,24,32,34,39,44
20151223,1,7,13,26,28,33
20151226,11,15,17,20,32,41
20151227,1,19,22,27,34,39
20151229,3,5,6,10,31,44
20151230,8,19,20,24,36,43
20160102,2,16,25,26,38,39
20160103,4,11,18,22,23,26
20160106,9,11,18,21,30,35
20160109,6,13,14,25,26,36
20160110,4,13,14,23,30,43
20160112,11,16,34,38,41,43
20160113,4,6,12,22,26,40
20160116,1,8,14,29,30,42
20160117,1,25,26,30,34,41
20160119,9,13,14,33,39,43
20160120,4,26,29,32,38,44
20160123,2,7,31,36,38,41
20160124,1,8,12,14,27,36
20160127,17,30,37,38,43,44
20160130,5,18,19,28,29,33
20160131,1,3,17,30,33,40
20160202,13,15,21,26,38,41
20160203,2,5,11,13,24,25
20160206,20,24,31,32,34,45
20160207,5,18,21,34,41,44
20160208,5,14,19,21,27,29
20160210,1,2,6,24,30,41
20160211,1,20,27,33,34,38
20160213,8,18,29,38,39,42
20160214,9,12,28,31,35,42
20160217,2,7,19,21,26,31
20160220,3,16,24,28,38,43
20160221,3,10,14,18,19,35
20160222,2,8,19,23,26,30
20160224,1,5,11,18,23,36
20160227,5,6,16,22,23,37
20160228,4,11,14,16,31,42
20160302,20,29,33,36,37,41
20160305,3,12,27,30,42,45
20160306,4,8,18,27,30,34
20160308,2,5,34,37,40,45
20160309,5,20,26,35,42,44
20160312,7,14,21,28,31,35
20160313,6,7,11,37,39,45
20160315,23,25,34,38,41,44
20160316,15,19,24,32,34,45
20160319,6,10,14,15,26,31
20160320,4,6,11,19,30,43
20160323,2,12,14,15,17,33
20160326,4,7,8,15,29,37
20160327,10,22,27,38,40,43
20160330,6,11,18,23,32,35
20160402,18,24,31,35,38,41
20160403,2,11,19,31,40,42
20160406,1,3,28,31,33,34
20160409,3,8,10,12,13,39
20160410,10,11,14,21,27,44
20160412,19,28,29,31,32,41
20160413,7,11,15,28,39,41
20160416,2,17,25,32,38,44
20160417,14,16,24,30,35,42
20160419,6,16,23,32,36,40
20160420,3,11,15,21,25,35
20160423,3,4,11,12,17,31
20160424,11,18,26,32,40,41
20160427,11,21,24,26,27,35
20160430,11,12,14,22,23,25
20160501,2,9,15,23,41,43
20160504,18,22,30,35,36,40
20160507,14,23,27,28,31,32
20160508,14,16,17,28,32,35
20160510,4,20,24,42,44,45
20160511,4,8,10,16,22,36
20160514,1,3,5,14,33,35
20160515,11,18,28,31,37,43
20160517,1,2,5,7,12,18
20160518,19,24,29,32,33,37
20160521,30,36,37,38,39,44
20160522,6,14,20,29,32,39
20160525,11,19,29,37,42,44
20160528,17,24,31,33,42,43
20160529,2,8,10,33,37,41
20160601,7,10,14,25,26,36
20160604,13,14,32,33,38,40
20160605,2,9,15,17,32,45
20160608,6,13,19,33,35,43
20160611,8,22,23,37,41,42
20160612,2,16,18,19,21,37
20160615,1,9,14,21,27,43
20160618,1,3,4,8,20,40
20160619,6,7,12,24,26,40
20160622,6,27,30,31,37,44
20160625,10,13,27,34,37,38
20160626,13,24,25,29,40,45
20160629,2,3,7,11,21,25
20160702,1,9,19,22,29,37
20160703,4,9,18,19,32,41
20160706,3,19,27,32,39,41
20160709,1,4,5,8,18,26
20160710,1,8,14,25,31,37
20160713,2,17,21,27,29,30
20160716,2,5,13,29,34,41
20160717,1,13,27,28,33,38
20160719,4,8,17,28,33,36
20160720,4,7,12,21,27,38
20160723,4,9,10,35,38,41
20160724,11,13,21,33,35,42
20160726,7,18,23,30,39,40
20160727,3,32,33,37,40,44
20160730,13,20,31,38,40,43
20160731,3,9,24,25,37,41
20160802,13,23,24,27,35,39
20160803,1,4,9,38,39,44
20160806,5,6,19,22,31,45
20160807,5,9,14,25,38,41
20160810,1,8,20,22,28,37
20160813,2,12,17,19,25,43
20160814,1,3,10,21,35,36
20160816,21,23,29,32,40,42
20160817,1,5,8,16,22,27
20160820,9,19,21,27,34,35
20160821,14,19,23,32,34,42
20160824,2,6,8,14,29,43
20160827,5,6,12,21,24,33
20160828,4,5,11,24,26,32
20160831,2,19,22,35,43,45
20160903,7,13,19,20,22,28
20160904,2,12,13,15,29,41
20160907,5,20,24,32,38,43
20160910,17,26,40,41,43,45
20160911,5,8,20,21,27,41
20160914,28,31,34,35,41,42
20160917,3,6,11,17,20,38
20160918,1,6,25,26,30,45
20160920,6,12,20,28,29,41
20160921,1,26,34,36,37,41
20160924,6,14,15,29,43,44
20160925,4,5,7,27,36,43
20160928,6,12,28,33,38,43
20161001,7,15,16,39,44,45
20161002,7,15,20,25,26,45
20161005,15,27,28,31,36,40
20161008,6,20,34,38,39,42
20161009,5,6,7,29,30,37
20161011,12,24,27,38,39,40
20161012,5,15,17,23,24,43
20161015,14,15,19,22,32,38
20161016,2,4,9,18,21,32
20161018,30,32,33,34,36,38
20161019,5,16,30,39,40,42
20161022,8,10,12,17,20,42
20161023,2,11,21,25,30,32
20161026,15,19,27,31,34,44
20161029,8,10,11,13,41,42
20161030,2,13,16,22,23,45
20161102,11,14,16,21,24,37
20161105,3,5,21,24,27,41
20161106,5,21,27,29,34,45
20161108,7,16,17,24,28,43
20161109,3,10,14,32,42,44
20161112,9,10,23,29,32,37
20161113,2,14,15,20,21,32
20161116,1,3,23,25,26,27
20161119,10,28,29,30,31,39
20161120,17,18,25,29,34,36
20161123,4,12,23,26,33,35
20161126,4,5,29,37,40,42
20161127,3,13,22,27,33,45
20161130,1,12,14,19,24,37
20161203,3,6,11,28,32,39
20161204,4,18,23,24,27,29
20161207,8,18,24,30,32,44
20161210,13,21,22,31,38,40
20161211,4,10,31,42,43,44
20161213,3,13,25,33,34,39
20161214,5,9,10,16,35,40
20161217,1,6,12,14,33,42
20161218,2,3,6,9,18,38
20161220,5,10,34,39,43,44
20161221,7,13,21,25,33,42
20161224,2,3,12,14,39,40
20161225,13,19,32,42,44,45
20161228,4,14,20,22,32,35
20161231,2,18,21,23,24,45
20170101,4,5,16,28,29,32
20170103,5,11,13,18,33,42
20170104,11,18,27,28,29,40
20170107,16,23,28,42,43,45
20170108,1,5,7,19,32,34
20170111,22,23,24,26,29,34
20170114,17,20,25,29,31,35
20170115,8,14,16,27,29,42
20170117,1,5,17,28,35,38
20170118,5,23,29,33,35,41
20170121,5,16,17,19,21,36
20170122,4,6,17,28,33,43
20170124,3,6,18,20,29,38
20170125,5,8,22,38,41,45
